scenario,intervention,level,comparison_baseline,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
mentors_base,MENTORS,base,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mentors_base,MENTORS,base,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mentors_base,MENTORS,base,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mentors_base,MENTORS,base,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mentors_current,MENTORS,current,overall_no_flags,Home,0,0.0,0.0,0.0,-0.0018054695464891565,-0.0018355842997857738,-0.0008704511688568048,0.0,0.0,0.0,-0.00044383156652354205,-0.3999999999999986,-10.168141384778664,-0.855000000000004,-0.2199127396716598,0.31024536701491745,0.0,0.0,0.0,0.0
mentors_current,MENTORS,current,overall_no_flags,L2/3,1,4.315000000002328,4.4541475700848876e-05,0.0006161469334998726,-0.0017574055162026606,-0.0018500960457882576,-0.0007071551212327418,-0.000423220938994235,-0.0002514173000486286,-6.130169643720428e-06,-6.191917936725902e-05,0.17999999999999972,0.8573028474591773,-0.5700000000000074,-0.02798071580857764,0.3172009409652849,0.0,0.0,0.0,0.0
mentors_current,MENTORS,current,overall_no_flags,L4,2,33.11000000000058,0.00034177711713945236,9.201583787010748e-05,-0.019313848692351455,-0.017460814494391262,-0.0062796470199024575,-0.0009136579804586153,4.4513515852925845e-05,3.424295383731499e-07,-0.005727489315329355,-1.6500000000000004,-3.466786812782651,-1.9499999999999886,-0.044658609373991354,0.3147065044262157,0.5597388212432026,0.5589943061500431,0.5566870149303202,0.0
mentors_current,MENTORS,current,overall_no_flags,L5,3,-37.42499999999927,-0.00038631859284035674,-0.0007287400825721768,-0.03138959793924127,-0.02809466496095979,-0.010206365711926898,-0.0008693072309638866,0.0001585769437073628,6.185591900207364e-06,-0.01979203237329623,-3.01,-12.422557121471684,-1.3950000000000102,-0.04500994817492909,0.3107821658739266,0.5586154826157239,0.5731298638109213,0.5568059505138677,0.0
mentors_moderate,MENTORS,moderate,overall_no_flags,Home,0,0.0,0.0,0.0,-0.0028463729335941115,-0.0028567463185119567,-0.0016752694511458568,0.0,0.0,0.0,-0.0009415334205148049,-0.8150000000000013,-20.908387054201967,-1.3850000000000051,-0.3563401725271298,0.4968679055223506,0.0,0.0,0.0,0.0
mentors_moderate,MENTORS,moderate,overall_no_flags,L2/3,1,7.924999999999272,8.180560716788965e-05,0.0010741902408710757,-0.0028793878976991795,-0.0028855782632499424,-0.001233724565149051,-0.0009929437016024077,-0.0005004628226861936,-1.7024159213137823e-05,-0.00010095505537055646,0.07500000000000018,0.3542066258902494,-2.0150000000000006,-0.09789356910523628,0.4938351687557094,0.0,0.0,0.0,0.0
mentors_moderate,MENTORS,moderate,overall_no_flags,L4,2,55.82499999999709,0.0005762521161072343,0.0001266245988056358,-0.025927025051798232,-0.023203315624276438,-0.008470181354097958,-0.0020767470374596017,9.223613124062155e-05,3.333336738866287e-06,-0.007841166125396572,-2.085,-4.382391100153049,-8.060000000000002,-0.17455381408048964,0.49660948498822,0.7400958983399577,0.7404063021113929,0.7426622160008683,0.0
mentors_moderate,MENTORS,moderate,overall_no_flags,L5,3,-63.75,-0.0006580577232751239,-0.001205140735772492,-0.042030979736433584,-0.036912809152987655,-0.01365900269759943,-0.0021263229942847656,0.00030131773749222934,1.0852650337239353e-05,-0.026819004819200618,-3.744999999999999,-15.434504684867349,-7.195000000000022,-0.2778063167988636,0.4963852648381003,0.737034387520655,0.7514396392100854,0.740624256889818,0.0
mentors_high,MENTORS,high,overall_no_flags,Home,0,0.0,0.0,0.0,-0.003508669282974549,-0.003992776490703041,-0.0023868251137217356,0.0,0.0,0.0,-0.0013012641088268606,-0.9250000000000007,-23.804078928958575,-1.6000000000000085,-0.41206488741050507,0.680031851979284,0.0,0.0,0.0,0.0
mentors_high,MENTORS,high,overall_no_flags,L2/3,1,11.380000000001019,0.0001174697551508952,0.001526857517811675,-0.004075483723133391,-0.0041058839238444465,-0.0016627833444317914,-0.001550229392007576,-0.0007245140875077553,-2.862305369199982e-05,-0.0001285083755372925,-0.03000000000000025,-0.15257579140537203,-1.980000000000004,-0.09666664737076092,0.6791033857083795,0.0,0.0,0.0,0.0
mentors_high,MENTORS,high,overall_no_flags,L4,2,80.11499999999796,0.0008269850117676447,0.0001407099967107861,-0.032323666417495504,-0.028406980067015808,-0.010620750262371937,-0.003164610738988924,0.00014017324676075457,5.119404249226368e-06,-0.009879848780730494,-2.79,-5.856973486592571,-15.410000000000025,-0.33032604160374834,0.682048192709935,0.9302946470124196,0.9265324626472621,0.9279059989179723,0.0
mentors_high,MENTORS,high,overall_no_flags,L5,3,-91.49499999999898,-0.0009444547669185399,-0.001637024302315604,-0.052139004914550285,-0.0454791550048597,-0.01703588898683241,-0.0034450247689511715,0.00042269605004113114,1.856311877921745e-05,-0.03357450658069247,-4.395,-18.071568068927384,-10.945000000000022,-0.42526022918039086,0.6909897586911851,0.9267253175829226,0.9331967920780678,0.929092304662846,0.0
prompts_base,PROMPTS,base,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prompts_base,PROMPTS,base,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prompts_base,PROMPTS,base,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prompts_base,PROMPTS,base,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prompts_current,PROMPTS,current,overall_no_flags,Home,0,-50.46499999999969,-0.000520923654981624,-0.001393500395337921,-0.000518811309899999,-0.00046855435820507274,-9.964458470708426e-05,-0.0019243816723392218,-0.0005658070091400548,5.7455956668777276e-06,-0.001042076702466234,-0.5549999999999997,-7.290209300133029,-3.3799999999999955,-0.6018190073297163,0.0016589081986524146,0.0,0.0,0.0,0.0
prompts_current,PROMPTS,current,overall_no_flags,L2/3,1,38.73500000000058,0.00039984103389897885,-0.00037777664727811633,0.002569807324602477,0.0018981004811040904,0.0007501740230352379,0.0021211517605747715,0.00112395539837205,7.655609639388905e-05,-0.0001024642637901768,-0.1899999999999995,-0.9448929381414466,4.170000000000002,0.19216099257468633,-0.00041030593427532347,0.0,0.0,0.0,0.0
prompts_current,PROMPTS,current,overall_no_flags,L4,2,82.0199999999968,0.0008466493249102425,0.003641002542009053,-0.0006755940758413348,-0.0005200025968519276,-0.0001238326504740539,-0.0003377354370953031,-0.00012200748983531157,-2.228198633729946e-05,0.0001905523301133777,0.2450000000000001,0.46709054445400966,-4.009999999999991,-0.09397485700545882,0.0002399473723599943,0.0,0.0,0.0,0.0
prompts_current,PROMPTS,current,overall_no_flags,L5,3,-70.28999999999724,-0.0007255667038275904,0.0034494427560143315,-0.0010558530178103043,-0.0008782478418464384,-0.0003719048797968458,-0.0007870284240798359,-0.0005844518742272875,1.1414231167457094e-06,2.9815453686340976e-05,0.08500000000000085,0.4826112223807044,-4.4950000000000045,-0.16384079811786023,-0.00021302923672583685,0.0,0.0,0.0,0.0
prompts_moderate,PROMPTS,moderate,overall_no_flags,Home,0,-113.42999999999984,-0.0011708782360956224,0.04815635324105538,-0.0020883435875272867,-0.0016754996851456108,-0.0022402069143925042,-0.0050235340679700285,-0.002612932791936185,1.7509232430388058e-05,-0.00544393203255987,-3.8249999999999993,-84.40914334769099,-9.129999999999995,-1.7801103125691817,0.0011195077204045056,0.0,0.0,0.0,0.0
prompts_moderate,PROMPTS,moderate,overall_no_flags,L2/3,1,92.0,0.0009496676163342488,0.05336557834469591,0.005872850898838322,0.004022915252126332,0.0016633261046055028,0.004682507162649126,0.0022913442214577487,0.00014221905050258742,-0.0003678234799711923,-0.3899999999999997,-1.9493732052057808,5.554999999999993,0.24764930539414154,-5.737463228111528e-05,0.0,0.0,0.0,0.0
prompts_moderate,PROMPTS,moderate,overall_no_flags,L4,2,256.125,0.002643843676452373,0.06594308723229025,-0.0009624661853916971,-0.0017394397231873596,-0.0002914014386090763,-0.00022969590202389506,8.15295482816461e-05,1.2302580996723447e-06,0.001403659407055488,0.21499999999999986,0.341942923886311,-13.545000000000016,-0.3123680602249168,-0.0005530007693156924,0.0,0.0,0.0,0.0
prompts_moderate,PROMPTS,moderate,overall_no_flags,L5,3,-234.6949999999997,-0.0024226330566910204,0.06528048257311803,-0.002843523555113789,-0.0030254889750383485,-0.0019901916360696714,-0.0021093734860645336,-0.0016175044317505369,-5.735702948928044e-05,-0.0011669788383686375,0.0,0.6116586542612339,-16.27000000000001,-0.5994066970329763,0.0005304298814698682,0.0,0.0,0.0,0.0
