scenario,intervention,level,comparison_baseline,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
prompts_moderate,PROMPTS,moderate,overall_no_flags,L5,3,-1485.7199999999993,-0.021743940990516297,0.12003590414608567,-0.011575818002911964,-0.017660807639905546,-0.0015962121379700708,-0.007261094768861769,-0.003210801685360684,-0.0002486553118719115,-0.021333253559729676,-6.995000000000001,-33.75385228297225,-51.775000000000006,-3.3495879725632456,0.002583524966757511,0.0,0.008190804828345555,0.004564984453061582,0.0
prompts_high,PROMPTS,high,overall_no_flags,Home,0,-870.5900000000001,-0.012741335909144141,0.285689666900504,-0.006921285504295889,-0.013110020305677705,-0.003069005527943246,-0.003484193463959062,-0.004315615685496474,-0.000555179243037403,-0.012748566469328742,-15.309999999999999,-201.20014518985676,-57.435,-7.550930237139648,-0.001970834260826393,0.0,0.0,0.0,0.0
prompts_high,PROMPTS,high,overall_no_flags,L2/3,1,824.5049999999992,0.012066868633649447,0.580516761829968,0.0037108206890917594,0.0034238758926958823,0.0004039568673816019,0.01527621873043868,0.003520947604653773,0.0006761707280532945,0.031214959491269723,13.264999999999999,97.34500754142547,47.49,3.3300270437442214,-0.019675304666984028,0.0,0.006315260122386979,0.004265332705063962,0.0
prompts_high,PROMPTS,high,overall_no_flags,L4,2,3390.665000000001,0.049623360847675824,0.11691353828415363,-0.008372172957664611,-0.00714733876614472,0.000999653046253388,0.007634430936156143,0.0026887025050398583,0.0005313202556243611,0.01599773450506473,1.1799999999999997,-0.26364127188449515,-39.19,-1.3571873666643741,-0.002670772173454905,0.0,-0.0028544785702506736,-0.000455856956581735,0.0
prompts_high,PROMPTS,high,overall_no_flags,L5,3,-3344.58,-0.04894889357218124,0.2679662459672708,-0.07148649683896971,-0.07786110723431094,-0.004927421428023581,-0.018323581413986136,-0.008723191780448565,-0.001614391518859057,-0.0895455585049143,-21.925,-155.28148540416382,-84.0,-5.676559596643681,0.011602817859396097,0.0,0.003157126900269591,0.009070356629981347,0.0
prompts_high_shift,PROMPTS,high_shift,overall_no_flags,Home,0,-822.0950000000003,-0.012031597588104445,0.24955455193349751,-0.0079828884558538,-0.010686728490999914,-0.0028557536815719846,-0.005180606699965069,-0.0035424706345534226,-0.0010321328487626806,-0.013589411404244498,-15.600000000000001,-208.7307705507971,-49.36,-6.1729677907095795,-0.0013847017633856207,0.0,0.0,0.0,0.0
prompts_high_shift,PROMPTS,high_shift,overall_no_flags,L2/3,1,-4197.75,-0.0614352827537759,0.47015817080514516,-0.020115411879066056,-0.03100788515167585,-0.0015731803096463368,0.005003133264514424,-0.0012208469329527752,-0.00045938921616651973,0.014472728870412434,0.8799999999999994,23.894729033611558,-5.564999999999998,1.0788811251249846,-0.009447587633496679,0.0,0.04401769817971518,0.002470124760840492,0.0
prompts_high_shift,PROMPTS,high_shift,overall_no_flags,L4,2,6115.529999999999,0.08950254654021783,0.10441101918978102,-0.003231693602574151,-0.0034333307776196476,0.00031634450940574727,0.004267300556832117,0.00182550172537713,0.0002187618984755106,0.007911966382280127,2.575000000000001,0.727204675061202,-14.495000000000005,-0.9663365395701109,-0.0019187441740339817,0.0,0.013641183869308349,-0.0014498932893579064,0.0
prompts_high_shift,PROMPTS,high_shift,overall_no_flags,L5,3,-1095.6849999999995,-0.016035666198337406,0.23095720856656987,-0.03432265010901352,-0.037186239408163735,-0.0035208217254474733,-0.006057235456382815,-0.00398819818134542,-0.00040035289980736976,-0.045588460118218294,-13.795000000000002,-95.56546711698627,-55.61000000000001,-3.8318136075107736,0.0008071671450625151,0.0,-0.002833325831368083,0.0006988503639018817,0.0
blood_base,Blood,base,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_base,Blood,base,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_base,Blood,base,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_base,Blood,base,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_current,Blood,current,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9299999999999997,-46.8062675494113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_current,Blood,current,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20500000000000007,-1.6317051592972511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_current,Blood,current,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7199999999999989,-4.743623708216148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_current,Blood,current,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9700000000000024,-30.036318739549188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.010000000000002,-95.98762544064829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.375,-2.97914974247864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6850000000000005,-10.161948791290651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.025000000000002,-60.71464263118281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_high,Blood,high,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.365000000000002,-165.51208800750055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_high,Blood,high,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6300000000000003,-5.010492543470868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_high,Blood,high,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9399999999999995,-19.145051013278625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood_high,Blood,high,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.33,-108.3569738800513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_base,Referral,base,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_base,Referral,base,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_base,Referral,base,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_base,Referral,base,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_current,Referral,current,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_current,Referral,current,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_current,Referral,current,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_current,Referral,current,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46499999999999986,-1.2845204989500871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,-9.417123483780728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_high,Referral,high,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_high,Referral,high,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_high,Referral,high,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9199999999999999,-2.5390840386928986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_high,Referral,high,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.375,-17.925713950737645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,overall_no_flags,L2/3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,overall_no_flags,L4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,overall_no_flags,L5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,-0.008956668184469316,0.0,0.0,0.0,0.0,-0.0011544498752151938,-0.7850000000000001,-12.658289136825147,-0.7000000000000028,-0.11355922753243064,0.0,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,L2/3,1,2.8799999999991996,4.21496311907299e-05,-0.00025355784987202146,-0.000410810335753492,-0.00959126002199108,-7.749753990070937e-05,-7.642934961387543e-05,0.000222239914687122,-2.1760709609937225e-05,-0.0001147389358796538,-0.3150000000000004,-2.4821783467082597,-1.6999999999999957,-0.13574749167955602,1.6103369243514187e-05,0.0,0.01568267190203737,0.00020334568425195432,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,L4,2,57.37999999999738,0.0008397728603207755,-0.0004275391899027925,0.00033376565903216193,-0.008174934763882674,1.7849463352941422e-05,0.00020460044040025022,3.989380461072098e-05,-3.073276577880615e-05,-0.0005634635222184596,-0.254999999999999,-0.7656293817479423,3.969999999999999,0.10215482489335148,-0.0006684213545949391,0.0,0.009419183649809426,-0.0034955116961750687,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,L5,3,-60.2599999999984,-0.0008819224915115054,0.0008723778898964696,-0.00018619838855762905,-0.014351879264906692,-0.00019410337954596686,-0.00036195884308112825,-0.00026976276851127523,0.0001190281159467706,-0.004078019258891202,-0.6750000000000007,-4.050407092252186,0.7549999999999955,0.10121608382795877,0.0019023077130242427,0.0,-0.0033250669852225023,0.005745949737295031,0.0
pulse_high,PULSE,high,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,-0.017628090126379392,0.0,0.0,0.0,0.0,-0.0019288663509900994,-0.5949999999999989,-9.634295124097605,-0.39000000000000057,-0.06677275945177286,0.0,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,overall_no_flags,L2/3,1,2.8249999999989086,4.1344690317302035e-05,0.0004006615216070597,-0.001099857388737767,-0.018496792219283728,3.702019636841591e-05,-0.0001669388950573114,0.00016499673068239712,-2.3662525762651113e-05,-0.0001229634625146566,-0.19500000000000028,-1.5376050154877845,-1.2849999999999966,-0.10266491285792112,-0.002150146860905644,0.0,0.014717611722589674,-0.00014272702000153736,0.0
pulse_high,PULSE,high,overall_no_flags,L4,2,98.35499999999593,0.0014394538110291677,-0.0006736300862991706,0.0005881077287380049,-0.016202879425494685,8.234666488737222e-05,0.0002702131345303574,8.124155075928119e-05,-3.112898109807003e-05,-0.0014347100170393652,-0.15499999999999936,-0.5296440703199821,4.405000000000001,0.1089890544442671,-0.0009963430824632136,0.0,0.016101202123663172,0.0010832719616585273,0.0
pulse_high,PULSE,high,overall_no_flags,L5,3,-101.17999999999847,-0.001480798501346442,0.00044343429376669796,-1.8550795734262326e-05,-0.026964262298991654,-0.00023481947063681494,-0.00037099353926120515,-0.00029177163687281807,0.00013128298031559772,-0.007949556310180544,-1.4499999999999993,-9.555920724304684,-1.855000000000004,-0.07655923892848193,0.003814593495909624,0.0,-0.009928472994439441,0.002617272404306592,0.0
fqa_base,FQA,base,overall_no_flags,Home,0,0.0,0.0,0.0,-0.002499639866492577,-0.0060807742700402095,-0.00047215654838658923,0.0,0.0,0.0,-0.0012714958792359905,-1.1350000000000016,-18.13451585730337,-1.6950000000000074,-0.2696940407347235,0.33579868990638967,0.0,0.0,0.0,0.0
fqa_base,FQA,base,overall_no_flags,L2/3,1,1.5049999999991996,2.2026109354894574e-05,0.0009088510046009191,-0.0014271632087919858,-0.00297254488518911,-0.00017828554097391956,-0.00010457951298065843,-7.568215611884407e-05,-1.5950700605427224e-05,-2.441717472023838e-05,-0.20000000000000018,-1.5843646106486133,-0.4399999999999977,-0.03531095284728636,0.337383679027011,0.0,-6.91553553091584e-05,-0.0005645200503510972,0.0
fqa_base,FQA,base,overall_no_flags,L4,2,48.625,0.0007116409085586861,-8.328432621218518e-06,-0.030858196128303476,-0.02959436476704097,-0.0006023507748509644,-0.002128121240871958,1.684649392606416e-05,3.677690193305827e-06,-0.006300175024436694,-2.299999999999999,-6.379296918114971,-2.6850000000000023,-0.07934209894699684,0.3330516530296782,0.6126185351826661,0.028399477524624794,0.2509858660436944,0.0
fqa_base,FQA,base,overall_no_flags,L5,3,-50.1299999999992,-0.0007336670179136084,-0.0013582042593036636,-0.05308184230573987,-0.04633616247268513,-0.0009023835156584895,-0.002331978446496019,7.132305319161938e-05,1.3727471330120602e-05,-0.0266200913119284,-6.039999999999999,-45.01089344310657,-1.490000000000009,-0.08069878250026008,0.3271518541969169,0.6220260929296189,0.02170472600001827,0.255335039082045,0.0
fqa_current,FQA,current,overall_no_flags,Home,0,0.0,0.0,0.0,-0.002499639866492577,-0.0060807742700402095,-0.00047215654838658923,0.0,0.0,0.0,-0.0012714958792359905,-1.1350000000000016,-18.13150893758427,-1.7199999999999989,-0.2738662579274802,0.33579868990638967,0.0,0.0,0.0,0.0
fqa_current,FQA,current,overall_no_flags,L2/3,1,1.5049999999991996,2.2026109354894574e-05,0.0009084494304301693,-0.0014275642032582636,-0.0029987993888996173,-0.0001826572385645077,-0.00010537701887296247,-7.528724260490345e-05,-1.5950700605427224e-05,-2.441717472023838e-05,-0.2100000000000004,-1.6636667922025765,-0.4200000000000017,-0.03372899441119381,0.337383679027011,0.0,-6.91553553091584e-05,-0.0002959852535601437,0.0
fqa_current,FQA,current,overall_no_flags,L4,2,48.65999999999622,0.0007121531436599104,-8.215210332451761e-06,-0.030914190609730566,-0.02970172538517521,-0.0006074385956206995,-0.002134197368893191,1.6691045727278836e-05,3.673565615227442e-06,-0.006318764535794996,-2.3100000000000005,-6.40628025257044,-2.789999999999992,-0.08221784442159219,0.3330526123858114,0.6135189103906873,0.02954096011308749,0.25209032324919484,0.0
